pop1,0.34050881,0.34030374,0.34013405,0.34000228,0.33991095,0.33986256,0.33985959,0.33990453,0.33999981,0.34014788,0.34035116,0.34061206,0.34093299,0.34131632,0.34176443,0.34227968,0.34286441,0.34352097,0.34425165,0.34505876,0.34054827,0.34020909,0.34003514,0.33989831,0.33980116,0.33974621,0.33973600,0.33977302,0.33985975,0.33999867,0.34019221,0.34044284,0.34075297,0.34112501,0.34156136,0.34206441,0.34263653,0.34328006,0.34399736,0.34479073,0.34057928,0.34020852,0.33990084,0.33975765,0.33965332,0.33959044,0.33957156,0.33959920,0.33967588,0.33980411,0.33998636,0.34022511,0.34052281,0.34088189,0.34130479,0.34179392,0.34235167,0.34298041,0.34368252,0.34446031,0.34059845,0.34019758,0.33986047,0.33958395,0.33947119,0.33939906,0.33937015,0.33938703,0.33945224,0.33956832,0.33973779,0.33996313,0.34024684,0.34059138,0.34099921,0.34147276,0.34201445,0.34262669,0.34331186,0.34407231,0.34060230,0.34017286,0.33980779,0.33950397,0.33925830,0.33917569,0.33913549,0.33914029,0.33919268,0.33929523,0.33945048,0.33966096,0.33992919,0.34025767,0.34064887,0.34110525,0.34162928,0.34222337,0.34288992,0.34363133,0.34058726,0.34013087,0.33973936,0.33940971,0.33913887,0.33892380,0.33887110,0.33886259,0.33890088,0.33898858,0.33912827,0.33932250,0.33957383,0.33988478,0.34025786,0.34069556,0.34120036,0.34177471,0.34242105,0.34314177,0.34054969,0.34006802,0.33965169,0.33929774,0.33900319,0.33876507,0.33858037,0.33855738,0.33858036,0.33865197,0.33877480,0.33895146,0.33918453,0.33947656,0.33983009,0.34024766,0.34073174,0.34128484,0.34190940,0.34260786,0.34048586,0.33998066,0.33954118,0.33916453,0.33884781,0.33858810,0.33838246,0.33822795,0.33823449,0.33828882,0.33839358,0.33855142,0.33876493,0.33903672,0.33936934,0.33976536,0.34022731,0.34075769,0.34135899,0.34203366,0.34039195,0.33986503,0.33940414,0.33900647,0.33866918,0.33838941,0.33816430,0.33799097,0.33786650,0.33790244,0.33798798,0.33812580,0.33831853,0.33856880,0.33887922,0.33925237,0.33969080,0.34019706,0.34077366,0.34142308,0.34026407,0.33971729,0.33923681,0.33881986,0.33846367,0.33816546,0.33792242,0.33773172,0.33759054,0.33749600,0.33756124,0.33767791,0.33784869,0.33807625,0.33836321,0.33871221,0.33912582,0.33960661,0.34015713,0.34077989,0.34009823,0.33953355,0.33903534,0.33860092,0.33822758,0.33791260,0.33765324,0.33744673,0.33729030,0.33718115,0.33711646,0.33721092,0.33735865,0.33756235,0.33782469,0.33814831,0.33853585,0.33898989,0.33951301,0.34010776,0.33989037,0.33930979,0.33879579,0.33834577,0.33795710,0.33762710,0.33735310,0.33713240,0.33696227,0.33683999,0.33676280,0.33672791,0.33685155,0.33703031,0.33726690,0.33756400,0.33792426,0.33835032,0.33884479,0.33941022,0.33963636,0.33904194,0.33851416,0.33805049,0.33764835,0.33730514,0.33701825,0.33678505,0.33660286,0.33646901,0.33638081,0.33633552,0.33633041,0.33648321,0.33669299,0.33696247,0.33729433,0.33769124,0.33815583,0.33869071,0.33933199,0.33872586,0.33818637,0.33771104,0.33729738,0.33694284,0.33664488,0.33640093,0.33620837,0.33606459,0.33596695,0.33591278,0.33589938,0.33592406,0.33610603,0.33634684,0.33664922,0.33701586,0.33744944,0.33795258,0.33897299,0.33835733,0.33780825,0.33732333,0.33690015,0.33653623,0.33622909,0.33597621,0.33577505,0.33562304,0.33551761,0.33545613,0.33543598,0.33545449,0.33550898,0.33572015,0.33599202,0.33632734,0.33672880,0.33719907,0.33855502,0.33793207,0.33737558,0.33688320,0.33645256,0.33608127,0.33576690,0.33550698,0.33529905,0.33514060,0.33502908,0.33496196,0.33493664,0.33495052,0.33500098,0.33508533,0.33532575,0.33562874,0.33599705,0.33643337,0.33807368,0.33744574,0.33688408,0.33638642,0.33595046,0.33557387,0.33525427,0.33498928,0.33477648,0.33461341,0.33449760,0.33442655,0.33439774,0.33440861,0.33445658,0.33453903,0.33465333,0.33492306,0.33525723,0.33565858,0.33752453,0.33689395,0.33632941,0.33582872,0.33538962,0.33500985,0.33468711,0.33441906,0.33420335,0.33403757,0.33391932,0.33384615,0.33381559,0.33382512,0.33387223,0.33395435,0.33406888,0.33421322,0.33451233,0.33487775,0.33690309,0.33627227,0.33570720,0.33520576,0.33476577,0.33438502,0.33406126,0.33379224,0.33357564,0.33340913,0.33329036,0.33321692,0.33318640,0.33319636,0.33324430,0.33332773,0.33344409,0.33359081,0.33376527,0.33409386,0.33620484,0.33557622,0.33501303,0.33451320,0.33407460,0.33369511,0.33337254,0.33310467,0.33288928,0.33272407,0.33260675,0.33253497,0.33250638,0.33251857,0.33256912,0.33265556,0.33277540,0.33292611,0.33310512,0.33330984
pop2,0.29220431,0.29116432,0.29009450,0.28899420,0.28786263,0.28669885,0.28550177,0.28427017,0.28300265,0.28169771,0.28035369,0.27896878,0.27754107,0.27606849,0.27454885,0.27297985,0.27135905,0.26968393,0.26795184,0.26616006,0.29318016,0.29196484,0.29092895,0.28986238,0.28876437,0.28763402,0.28647030,0.28527201,0.28403781,0.28276623,0.28145564,0.28010429,0.27871028,0.27727159,0.27578607,0.27425144,0.27266531,0.27102519,0.26932845,0.26757240,0.29423521,0.29292732,0.29171673,0.29068346,0.28961858,0.28852124,0.28739045,0.28622505,0.28502375,0.28378512,0.28250757,0.28118938,0.27982871,0.27842356,0.27697183,0.27547127,0.27391952,0.27231413,0.27065252,0.26893202,0.29536966,0.29396943,0.29266712,0.29145982,0.29042770,0.28936300,0.28826477,0.28713189,0.28596313,0.28475708,0.28351222,0.28222686,0.28089919,0.27952727,0.27810902,0.27664225,0.27512464,0.27355376,0.27192707,0.27024194,0.29658371,0.29509145,0.29369761,0.29239936,0.29119393,0.29016156,0.28909556,0.28799489,0.28685835,0.28568457,0.28447209,0.28321925,0.28192430,0.28058534,0.27920032,0.27776710,0.27628339,0.27474681,0.27315486,0.27150494,0.29787760,0.29629366,0.29480854,0.29341951,0.29212386,0.29091892,0.28988490,0.28881617,0.28771158,0.28656982,0.28538945,0.28416888,0.28290640,0.28160015,0.28024813,0.27884824,0.27739824,0.27589578,0.27433841,0.27272357,0.29925156,0.29757636,0.29600028,0.29452068,0.29313493,0.29184044,0.29063464,0.28959764,0.28852478,0.28741481,0.28626634,0.28507783,0.28384761,0.28257387,0.28125466,0.27988791,0.27847145,0.27700296,0.27548003,0.27390015,0.30070585,0.29893986,0.29727320,0.29570330,0.29422763,0.29284367,0.29154894,0.29034097,0.28929969,0.28822134,0.28710460,0.28594797,0.28474984,0.28350844,0.28222187,0.28088813,0.27950506,0.27807041,0.27658181,0.27503679,0.30224075,0.30038450,0.29862768,0.29696782,0.29540246,0.29392917,0.29254555,0.29124921,0.29003782,0.28899098,0.28790583,0.28678096,0.28561478,0.28440560,0.28315156,0.28185069,0.28050091,0.27910000,0.27764564,0.27613540,0.30385655,0.30191060,0.30006411,0.29831467,0.29665992,0.29509751,0.29362510,0.29224040,0.29094114,0.28972510,0.28867147,0.28757826,0.28644396,0.28526689,0.28404528,0.28277721,0.28146063,0.28009338,0.27867319,0.27719769,0.30555354,0.30351853,0.30158289,0.29974432,0.29800052,0.29634924,0.29478821,0.29331522,0.29192807,0.29062462,0.28940274,0.28834115,0.28723866,0.28609367,0.28490444,0.28366910,0.28238567,0.28105204,0.27966598,0.27822518,0.30733203,0.30520864,0.30318444,0.30125722,0.29942478,0.29768493,0.29603550,0.29447435,0.29299936,0.29160844,0.29029956,0.28907072,0.28800003,0.28688709,0.28573022,0.28452760,0.28327730,0.28197726,0.28062532,0.27921920,0.30919234,0.30698129,0.30486916,0.30285384,0.30093321,0.29910516,0.29736761,0.29571848,0.29415573,0.29267737,0.29128140,0.28996591,0.28872901,0.28764815,0.28652365,0.28535376,0.28413660,0.28287017,0.28155235,0.28018094,0.31113481,0.30883686,0.30663748,0.30453464,0.30252632,0.30061049,0.29878514,0.29704827,0.29539793,0.29383218,0.29234912,0.29094688,0.28962364,0.28837765,0.28728557,0.28614846,0.28496448,0.28373170,0.28244805,0.28111137,0.31315976,0.31077572,0.30848982,0.30630010,0.30420464,0.30220149,0.30028871,0.29846441,0.29672668,0.29507366,0.29350354,0.29201450,0.29060481,0.28927275,0.28801667,0.28691242,0.28576170,0.28456263,0.28331322,0.28201134,0.31526755,0.31279827,0.31042660,0.30815068,0.30596867,0.30387871,0.30187894,0.29996753,0.29814268,0.29640258,0.29474548,0.29316966,0.29167344,0.29025518,0.28891327,0.28764618,0.28652883,0.28536358,0.28414849,0.28288152,0.31745850,0.31490487,0.31244824,0.31008685,0.30781894,0.30564271,0.30355642,0.30155831,0.29964663,0.29781968,0.29607576,0.29441322,0.29283046,0.29132588,0.28989798,0.28854526,0.28726630,0.28613500,0.28495436,0.28372240,0.31973297,0.31709592,0.31455517,0.31210907,0.30975593,0.30749405,0.30532176,0.30323737,0.30123923,0.29932569,0.29749515,0.29574601,0.29407674,0.29248583,0.29097180,0.28953326,0.28816882,0.28687719,0.28573116,0.28453436,0.32209130,0.31937178,0.31674781,0.31421780,0.31178015,0.30943325,0.30717552,0.30500534,0.30292114,0.30092135,0.29900443,0.29716886,0.29541317,0.29373593,0.29213572,0.29061121,0.28916108,0.28778410,0.28647906,0.28531760,0.32453382,0.32173284,0.31902655,0.31641347,0.31389207,0.31146085,0.30911828,0.30686284,0.30469302,0.30260734,0.30060433,0.29868255,0.29684059,0.29507708,0.29339068,0.29178011,0.29024414,0.28878157,0.28739127,0.28607217
